K,method,rep,seed,n,m,rho_n,num_hyperedges_total,misclassification_rate,ARI,NMI,generation_wall_sec,zhou_theta_build_wall_sec,spectral_clustering_wall_sec,metric_wall_sec,num_isolated_nodes,isolated_fraction,hypergraph_degree_mean,hypergraph_degree_max,expected_hyperedges_total,expected_hyperedges_per_n,expected_degree_mean,candidate_within_fraction,rs_sample_matrix_wall_sec,rs_eig_wall_sec,rs_original_upper_nnz,rs_sampled_upper_nnz,rs_sampling_probability,rs_sampled_theta_nnz,eigen_decomposition_wall_sec,embedding_normalize_wall_sec,kmeans_wall_sec,top_eigenvalue_max,top_eigenvalue_min,algorithm_total_wall_sec,p_in,p_out,sampling_mode,cpu_time_sec,wall_clock_sec,peak_traced_memory_mb,rss_before_mb,rss_after_mb,rss_delta_mb
5,Random sampling,10,20760437,5000,3,4.0,17768,0.7742,0.0031248528955561514,0.005375213860613136,0.5762417499208823,0.03786570800002664,0.48404616699554026,0.015299416962079704,0,0.0,10.6608,22.0,17579.209600000002,3.51584192,10.547525760000001,0.03990401921920999,0.002919082995504141,0.022112624952569604,58165,40581,0.7,77648,0.025042499997653067,7.345795165747404e-05,0.4589267910923809,1.0684897792618355,0.7935727472382942,1.0981502069626004,5.76e-06,6.4e-07,sparse,5.710053000000016,1.2428765000076964,10.760809898376465,349.125,349.125,0.0
6,Random sampling,1,20860428,5000,3,4.0,16230,0.8084,0.0012736213625000605,0.0032601400972097003,0.5326438751071692,0.035253459005616605,0.43882454093545675,0.01572491694241762,0,0.0,9.738,23.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.002680624951608479,0.02652800001669675,53581,37465,0.7,71427,0.029219166026450694,8.925003930926323e-05,0.4095119999255985,1.069774065075734,0.8098788972907204,1.0067177501041442,5.76e-06,6.4e-07,sparse,5.257880999999998,1.1397411249345168,9.95032787322998,349.125,349.125,0.0
6,Random sampling,2,20860429,5000,3,4.0,16200,0.8108,0.0013274888472591777,0.003368664019009693,0.5715972919715568,0.035435124998912215,0.41812454198952764,0.014816375100053847,0,0.0,9.72,25.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.0028010410023853183,0.03807516605593264,53485,37581,0.7,71679,0.040887333918362856,8.012494072318077e-05,0.3771534999832511,1.0716615535413523,0.807494675551483,1.0251533758128062,5.76e-06,6.4e-07,sparse,5.221435000000014,1.1588108750293031,9.94600772857666,349.125,349.203125,0.078125
6,Random sampling,3,20860430,5000,3,4.0,16279,0.8012,0.002751557275822176,0.005287434493808027,0.5264864170458168,0.0352345829596743,0.45987016696017236,0.014943375019356608,1,0.0002,9.7674,24.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.0028074169531464577,0.03442133299540728,53730,37605,0.7,71775,0.03724070906173438,7.933401502668858e-05,0.4225464159389958,1.0689371913841856,0.8070807285349525,1.021587459021248,5.76e-06,6.4e-07,sparse,5.445578000000012,1.156614916981198,9.982478141784668,349.203125,349.203125,0.0
6,Random sampling,4,20860431,5000,3,4.0,16339,0.8092,0.0012726745933589305,0.002952264913841116,0.5593588330084458,0.03576987504493445,0.5159357499796897,0.014964999980293214,0,0.0,9.8034,22.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.0029174170922487974,0.031780707999132574,53905,37728,0.7,71932,0.03474549995735288,8.129095658659935e-05,0.48110537498723716,1.0708092447059903,0.8076399097463811,1.1110608739545569,5.76e-06,6.4e-07,sparse,5.892860000000013,1.2508397080237046,10.010294914245605,349.203125,349.203125,0.0
6,Random sampling,5,20860432,5000,3,4.0,16342,0.7968,0.0030202955400264724,0.005214082520610533,0.539757207967341,0.03585695894435048,0.4535030829720199,0.015732625033706427,0,0.0,9.8052,24.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.002602707943879068,0.03441687498707324,53941,37726,0.7,71988,0.03703104192391038,8.499994874000549e-05,0.41638325003441423,1.0681232527315179,0.8039809050674536,1.029113458818756,5.76e-06,6.4e-07,sparse,5.041444999999982,1.1659795410232618,10.017047882080078,349.203125,349.203125,0.0
6,Random sampling,6,20860433,5000,3,4.0,16196,0.8094,0.0022760254666122953,0.004565243146816558,0.5337240420049056,0.0357616669498384,0.44562670891173184,0.014896082924678922,0,0.0,9.7176,23.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.00282775005325675,0.029191458015702665,53481,37504,0.7,71575,0.032061625039204955,8.058303501456976e-05,0.41348083305638283,1.0685022114397251,0.806875128824301,1.0151087500853464,5.76e-06,6.4e-07,sparse,5.376148999999998,1.14914074994158,9.940774917602539,349.203125,349.203125,0.0
6,Random sampling,7,20860434,5000,3,4.0,16096,0.8052,0.002173837505817409,0.0043475975611441215,0.5408732499927282,0.03580308298114687,0.5402997089549899,0.017265833099372685,0,0.0,9.6576,24.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.00308495806530118,0.029229125007987022,53188,37304,0.7,71123,0.03232729190494865,8.19170381873846e-05,0.5078869999852031,1.0715993112733484,0.808139263206997,1.1169725419022143,5.76e-06,6.4e-07,sparse,6.034854000000024,1.2598533340496942,9.884574890136719,349.203125,349.203125,0.0
6,Random sampling,8,20860435,5000,3,4.0,16467,0.8124,0.0015830980257212487,0.003908439750330755,0.5445977910421789,0.0360994579968974,0.5010187500156462,0.014739624923095107,0,0.0,9.8802,23.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.002738625044003129,0.026142625021748245,54296,38053,0.7,72579,0.02889229205902666,7.879198528826237e-05,0.4720441660610959,1.0720087571353247,0.8065500046974485,1.081712499144487,5.76e-06,6.4e-07,sparse,5.702383999999995,1.2193390419706702,10.087958335876465,349.203125,349.203125,0.0
6,Random sampling,9,20860436,5000,3,4.0,16369,0.8092,0.0013279729466485358,0.0034248378704893386,0.5684849589597434,0.036351584014482796,0.5619563329964876,0.01497066707815975,0,0.0,9.8214,24.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.0026597080286592245,0.034201708040200174,54001,37798,0.7,72047,0.03687250008806586,7.77500681579113e-05,0.5250021669780836,1.0720111550143003,0.8078796629703879,1.1667889601085335,5.76e-06,6.4e-07,sparse,6.177114999999986,1.3071424160152674,10.030091285705566,349.203125,349.203125,0.0
6,Random sampling,10,20860437,5000,3,4.0,16245,0.8028,0.0016833877529053133,0.0034942368226435925,0.5590844999533147,0.03594462503679097,0.47165191709063947,0.016676708008162677,0,0.0,9.747,22.0,16277.642071040002,3.2555284142080003,9.766585242624002,0.027694498899779957,0.00267220800742507,0.025502041913568974,53640,37684,0.7,71806,0.028184625087305903,7.595808710902929e-05,0.44338783295825124,1.0773399493796363,0.812084418752359,1.0666775411227718,5.76e-06,6.4e-07,sparse,5.506423999999981,1.210899458033964,9.973036766052246,349.203125,349.21875,0.015625
8,Random sampling,1,21060428,5000,3,4.0,15023,0.8496,0.0011750048630909619,0.0041382158312688495,0.5161235419800505,0.037235917057842016,0.5745580830844119,0.014668041956610978,0,0.0,9.0138,23.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.003192167030647397,0.03803716704715043,49978,35024,0.7,66542,0.04124154208693653,9.27910441532731e-05,0.5332198330434039,1.0744603123845937,0.8216383562835035,1.1279136252123863,5.76e-06,6.4e-07,sparse,5.987390000000005,1.2535648749908432,9.362568855285645,349.21875,349.5625,0.34375
8,Random sampling,2,21060429,5000,3,4.0,14952,0.8554,0.0006615277391016346,0.003341546714403055,0.5217961670132354,0.03285795799456537,0.5075402919901535,0.0167285839561373,0,0.0,8.9712,21.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.0026997500099241734,0.04398462502285838,49769,34795,0.7,66093,0.04669624997768551,9.220803622156382e-05,0.4607484170701355,1.0705058665089136,0.8217194923213309,1.0621910000918433,5.76e-06,6.4e-07,sparse,5.680079000000006,1.1919645000016317,9.317148208618164,349.5625,349.625,0.0625
8,Random sampling,3,21060430,5000,3,4.0,15098,0.8456,0.0016863842909910843,0.0050326307709183385,0.5152221249882132,0.0329570829635486,0.5542423749575391,0.020176374935545027,1,0.0002,9.0588,22.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.0026750840479508042,0.0423208330757916,50192,35096,0.7,66730,0.045008541899733245,9.212503209710121e-05,0.5091375840129331,1.067048693536951,0.8146773999669567,1.1024174588965252,5.76e-06,6.4e-07,sparse,5.915432999999979,1.2397074999753386,9.39820671081543,349.625,349.671875,0.046875
8,Random sampling,4,21060431,5000,3,4.0,14972,0.8582,0.00021803805626143276,0.0028653988348138707,0.5235977079719305,0.033870084094814956,0.537199291982688,0.014593041967600584,1,0.0002,8.9832,23.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.002597708022221923,0.034816249972209334,49843,35019,0.7,66522,0.03742612502537668,9.254203177988529e-05,0.4996770420111716,1.0748121207200927,0.8226848640745635,1.0946635011350736,5.76e-06,6.4e-07,sparse,5.806496000000038,1.2318077080417424,9.34402847290039,349.671875,349.828125,0.15625
8,Random sampling,5,21060432,5000,3,4.0,14993,0.8498,0.000914002340935325,0.004159593791550593,0.5151677919784561,0.03366891702171415,0.6059712909627706,0.015381584060378373,2,0.0004,8.9958,22.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.0029137079836800694,0.03633912489749491,49899,35032,0.7,66544,0.039265000028535724,9.404204320162535e-05,0.5666088339639828,1.0753330310850637,0.8215230056947601,1.1548045850358903,5.76e-06,6.4e-07,sparse,6.2953469999999925,1.2818897500401363,9.353121757507324,349.828125,349.84375,0.015625
8,Random sampling,6,21060433,5000,3,4.0,14981,0.8554,0.0003631023981853789,0.003112885697287743,0.5331803750013933,0.03247716592159122,0.5758932910393924,0.016706250025890768,0,0.0,8.9886,22.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.0025885410141199827,0.04161866696085781,49858,35082,0.7,66621,0.04421762505080551,0.00013354199472814798,0.5315372080076486,1.0780069515357078,0.8226901991459044,1.1415459159761667,5.76e-06,6.4e-07,sparse,6.156145000000038,1.2708845000015572,9.34837532043457,349.84375,349.84375,0.0
8,Random sampling,7,21060434,5000,3,4.0,14774,0.8492,0.001129807624019419,0.004659105961033568,0.519513624953106,0.03236395807471126,0.5624658339656889,0.014832959044724703,0,0.0,8.8644,21.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.0025682910345494747,0.03275895898696035,49235,34556,0.7,65630,0.035338208079338074,9.420805145055056e-05,0.5270304169971496,1.0762361993378096,0.8248424223662986,1.1143404161557555,5.76e-06,6.4e-07,sparse,6.1236749999999915,1.2382475410122424,9.230398178100586,349.84375,349.84375,0.0
8,Random sampling,8,21060435,5000,3,4.0,15106,0.8476,0.0011441381210925655,0.004418366979070974,0.5036114999093115,0.034058041987009346,0.5730222499696538,0.01734108303207904,3,0.0006,9.0636,21.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.002543875016272068,0.03989208408165723,50216,35178,0.7,66854,0.04244687489699572,0.00020033400505781174,0.5303716249763966,1.0735065879793309,0.8197106978180051,1.110688375774771,5.76e-06,6.4e-07,sparse,6.2248989999999935,1.2429066670592874,9.408539772033691,349.84375,349.84375,0.0
8,Random sampling,9,21060436,5000,3,4.0,14977,0.8514,0.0005424440329019484,0.0034732188689420105,0.5156340000685304,0.03586345806252211,0.5726840839488432,0.014725208980962634,0,0.0,8.9862,22.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.003052292042411864,0.04783520894125104,49850,34913,0.7,66292,0.05090279201976955,9.787501767277718e-05,0.5216792500577867,1.0745063543172908,0.8226173853599454,1.1241773752262816,5.76e-06,6.4e-07,sparse,6.101246000000003,1.2602860829792917,9.336669921875,349.84375,349.84375,0.0
8,Random sampling,10,21060437,5000,3,4.0,14955,0.847,0.0015241523998350823,0.004880249868457049,0.5064782500267029,0.03324745793361217,0.5993167910492048,0.01556233293376863,1,0.0002,8.973,22.0,14984.0096,2.99680192,8.99040576,0.015559414403889181,0.0025710000190883875,0.04895866592414677,49773,34846,0.7,66191,0.05154124996624887,0.00022004195488989353,0.5475519589381292,1.071567466012165,0.8197880793155097,1.139038958819583,5.76e-06,6.4e-07,sparse,6.094800999999961,1.268841333920136,9.323176383972168,349.84375,349.875,0.03125
10,Random sampling,1,21260428,5000,3,4.0,14401,0.8756,0.0017130666873538555,0.006569046257300448,0.4980255839182064,0.03227354190312326,0.6104469170095399,0.015955541981384158,2,0.0004,8.6406,20.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.0025149999419227242,0.043050667038187385,48132,33888,0.7,64244,0.04560441698413342,0.0002809170400723815,0.5645577909890562,1.0782665144429853,0.8311830722142145,1.1407422508345917,5.76e-06,6.4e-07,sparse,6.259764000000018,1.2698954170336947,9.108133316040039,349.875,350.0625,0.1875
10,Random sampling,2,21260429,5000,3,4.0,14418,0.8804,0.0001406559209387257,0.004083674921455411,0.4994729169411585,0.03247679094783962,0.5985938330413774,0.01603620802052319,3,0.0006,8.6508,20.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.002479249960742891,0.04661949991714209,48170,33945,0.7,64356,0.04911029199138284,0.00010620802640914917,0.5493737920187414,1.0799681246380721,0.8314504118553482,1.1305399999255314,5.76e-06,6.4e-07,sparse,6.001925000000028,1.2546449999790639,9.1159086227417,350.0625,350.15625,0.09375
10,Random sampling,3,21260430,5000,3,4.0,14192,0.8784,0.00046901679825208146,0.004404620745306972,0.48300616699270904,0.031585165997967124,0.6715677920728922,0.015336791053414345,1,0.0002,8.5152,20.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.0026363329961895943,0.05865324998740107,47509,33233,0.7,62947,0.06130237504839897,0.00010370800737291574,0.6101568749872968,1.0742110085062904,0.8273738347972094,1.1861542910337448,5.76e-06,6.4e-07,sparse,6.729558999999995,1.3067569999257103,8.975761413574219,350.15625,350.15625,0.0
10,Random sampling,4,21260431,5000,3,4.0,14292,0.8776,0.0008276264072594704,0.005098567110734402,0.4745386659633368,0.031475875061005354,0.6758942080195993,0.02310570899862796,1,0.0002,8.5752,20.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.002513458952307701,0.06318541697692126,47802,33451,0.7,63413,0.06573616701643914,0.00012745894491672516,0.6100258339429274,1.0740308663244034,0.8281889574626318,1.1819040009286255,5.76e-06,6.4e-07,sparse,6.763799000000006,1.3333765000570565,9.032439231872559,350.15625,350.171875,0.015625
10,Random sampling,5,21260432,5000,3,4.0,14521,0.8754,0.0008453176216837864,0.0054605607918192835,0.4922727500088513,0.032780666020698845,0.5655786249553785,0.01586029096506536,1,0.0002,8.7126,20.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.002758332993835211,0.03974712500348687,48480,33845,0.7,64150,0.042516999994404614,0.00024312501773238182,0.5228149170288816,1.072573468184731,0.826935940425965,1.0906284580705687,5.76e-06,6.4e-07,sparse,5.9681679999999915,1.2190224169753492,9.149489402770996,350.171875,350.390625,0.21875
10,Random sampling,6,21260433,5000,3,4.0,14325,0.8754,0.0008219864989391937,0.005051489824117746,0.4854297919664532,0.03527679108083248,0.6626969589851797,0.0158621669979766,1,0.0002,8.595,22.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.0038104590494185686,0.06287233403418213,47886,33427,0.7,63345,0.06671020900830626,0.0005230829119682312,0.5954574589850381,1.0726199767450426,0.8252182663738822,1.1833973339525983,5.76e-06,6.4e-07,sparse,6.420828000000029,1.308443707996048,9.043676376342773,350.390625,350.609375,0.21875
10,Random sampling,7,21260434,5000,3,4.0,14439,0.8804,7.085924372300011e-05,0.0037247727316063652,0.5056519170757383,0.037714791018515825,0.6658608749276027,0.015269416966475546,1,0.0002,8.6634,22.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.003762249951250851,0.05929637490771711,48239,33825,0.7,64117,0.06311816594097763,0.00012262503150850534,0.6026157920714468,1.074628470808358,0.8257497471451266,1.209223291138187,5.76e-06,6.4e-07,sparse,6.220991000000026,1.3372490420006216,9.114805221557617,350.609375,350.671875,0.0625
10,Random sampling,8,21260435,5000,3,4.0,14277,0.8762,0.0001601176538894696,0.003810017131810191,0.49301291606388986,0.031784833990968764,0.6286166249774396,0.015870500006712973,2,0.0004,8.5662,23.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.0025895839789882302,0.05588891706429422,47760,33444,0.7,63351,0.05850412498693913,0.00022020901087671518,0.5698870419291779,1.0759016571509759,0.8274965678719961,1.1534091259818524,5.76e-06,6.4e-07,sparse,6.316327999999999,1.2860286659561098,9.023955345153809,350.671875,351.171875,0.5
10,Random sampling,9,21260436,5000,3,4.0,14254,0.875,0.0002605751366211604,0.004146502094808388,0.5111174579942599,0.03392179205548018,0.6573150000767782,0.015384082915261388,0,0.0,8.5524,21.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.002543875016272068,0.04789162497036159,47690,33282,0.7,63056,0.050491082947701216,0.00011004193220287561,0.6067100829677656,1.0718324816513574,0.8287977834919478,1.2023504578974098,5.76e-06,6.4e-07,sparse,6.516098999999997,1.3325371249811724,9.004583358764648,351.171875,351.171875,0.0
10,Random sampling,10,21260437,5000,3,4.0,14496,0.8822,2.2106827925445315e-05,0.003605100984895178,0.5074717499082908,0.034590542083606124,0.7600028750021011,0.016661291010677814,2,0.0004,8.6976,22.0,14385.609600000002,2.8771219200000004,8.631365760000001,0.009946046832415702,0.0026853340677917004,0.05369149998296052,48409,33943,0.7,64438,0.056431874982081354,0.00013216596562415361,0.7034350829198956,1.0709503640890874,0.8225458191461084,1.302061415859498,5.76e-06,6.4e-07,sparse,7.097304000000008,1.4382690000347793,9.15191650390625,351.171875,351.171875,0.0
12,Random sampling,1,21460428,5000,3,4.0,14121,0.895,0.00020972210961332823,0.005575786560662165,0.49999441707041115,0.03171854198444635,0.7592116249725223,0.015353584080003202,1,0.0002,8.4726,22.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.0028054170543327928,0.0671809579944238,47292,33204,0.7,62876,0.07002833392471075,0.00012212491128593683,0.689057125011459,1.077527855718041,0.828067217096661,1.2909205429023132,5.76e-06,6.4e-07,sparse,7.081346999999994,1.4160440840059891,9.023594856262207,351.171875,351.28125,0.109375
12,Random sampling,2,21460429,5000,3,4.0,13975,0.892,0.0004469333658941834,0.0060372430043582545,0.4763078329851851,0.031077041989192367,0.716240584035404,0.015283667016774416,1,0.0002,8.385,20.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.0025679580867290497,0.04886874998919666,46855,32879,0.7,62268,0.051448540994897485,0.00011154194362461567,0.6646770419320092,1.0741207905059875,0.8307815219766863,1.2236219998449087,5.76e-06,6.4e-07,sparse,7.023539000000028,1.3423754170071334,8.937983512878418,351.28125,351.40625,0.125
12,Random sampling,3,21460430,5000,3,4.0,13917,0.8932,0.00047251844815123276,0.0059408529623310394,0.49595699994824827,0.03152237494941801,0.6402110420167446,0.01547383307479322,1,0.0002,8.3502,20.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.00262625003233552,0.056402624933980405,46669,32731,0.7,61983,0.05906258395407349,0.00011512497439980507,0.5810291660018265,1.073094880898585,0.8295294361871914,1.167686249827966,5.76e-06,6.4e-07,sparse,6.5873659999999745,1.2928154589608312,8.903542518615723,351.40625,351.984375,0.578125
12,Random sampling,4,21460431,5000,3,4.0,14156,0.8926,0.0006901483774347487,0.006449324394083601,0.5453784170094877,0.03168083308264613,0.8146518330322579,0.015000959043391049,1,0.0002,8.4936,20.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.0025790000800043344,0.06497370800934732,47393,33331,0.7,63168,0.0675643750000745,0.00011283392086625099,0.7469710409641266,1.076291983242888,0.8286150925163593,1.3917074999772012,5.76e-06,6.4e-07,sparse,6.470450999999969,1.511609666980803,9.044489860534668,351.984375,352.28125,0.296875
12,Random sampling,5,21460432,5000,3,4.0,14094,0.8936,0.00047717926770715196,0.005725281598198394,0.5007835840806365,0.03102420805953443,0.5801971670007333,0.015402458026073873,3,0.0006,8.4564,20.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.002414125017821789,0.06311337498482317,47199,33078,0.7,62664,0.06553920800797641,0.00011058407835662365,0.5145440420601517,1.0755905909431498,0.8303772619799984,1.1120016262866557,5.76e-06,6.4e-07,sparse,6.172802999999988,1.2357182499254122,8.999905586242676,352.28125,352.28125,0.0
12,Random sampling,6,21460433,5000,3,4.0,14080,0.8912,0.000631333233588444,0.006660116762264471,0.49177445808891207,0.03513512504287064,0.6384363339748234,0.01607637503184378,2,0.0004,8.448,21.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.002924207947216928,0.0487163329962641,47165,33055,0.7,62618,0.051653334056027234,0.00011229095980525017,0.5866671670228243,1.0734876953980006,0.8316308662153495,1.1653423751704395,5.76e-06,6.4e-07,sparse,6.508620000000008,1.2891658340813592,8.99346923828125,352.28125,352.28125,0.0
12,Random sampling,7,21460434,5000,3,4.0,14257,0.895,0.00044499917125063267,0.0060853660733247664,0.4884251249022782,0.03150379203725606,0.6789981670444831,0.015204416937194765,0,0.0,8.5542,21.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.0025665409630164504,0.053026875015348196,47701,33372,0.7,63186,0.0556413340382278,0.00011108303442597389,0.6232424579793587,1.077124022280746,0.8298142604162474,1.1989237919915468,5.76e-06,6.4e-07,sparse,6.8726950000000215,1.3199922090861946,9.085989952087402,352.28125,352.359375,0.078125
12,Random sampling,8,21460435,5000,3,4.0,14146,0.8942,0.0003269505984429798,0.005739767916058627,0.4800471249036491,0.031185250030830503,0.636689875042066,0.014891457976773381,0,0.0,8.4876,23.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.0025260410038754344,0.057025082991458476,47364,33153,0.7,62728,0.059610707918182015,0.00011091609485447407,0.5769648749846965,1.0777800558824195,0.8290573348530296,1.1479188739322126,5.76e-06,6.4e-07,sparse,6.41677199999998,1.2714224170194939,9.025135040283203,352.359375,352.359375,0.0
12,Random sampling,9,21460436,5000,3,4.0,14010,0.8908,0.0008052616034220595,0.00640370258719465,0.48892612499184906,0.03163320804014802,0.6713930000551045,0.014597416971810162,0,0.0,8.406,23.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.0025394579861313105,0.06883537501562387,46944,32905,0.7,62312,0.0713870000327006,0.0001140000531449914,0.5998885839944705,1.0744760213096256,0.8298816211521938,1.1919489171123132,5.76e-06,6.4e-07,sparse,6.5250389999999925,1.328808750025928,8.952296257019043,352.359375,352.359375,0.0
12,Random sampling,10,21460437,5000,3,4.0,14183,0.8972,0.00010679233136987523,0.005235033479581132,0.509946541977115,0.03310145903378725,0.723205832997337,0.015326166991144419,0,0.0,8.5098,23.0,14060.753177600001,2.81215063552,8.43645190656,0.0068986897019259795,0.002746167010627687,0.059242208022624254,47479,33145,0.7,62823,0.062021832913160324,0.00011795805767178535,0.6610625840257853,1.0707111997235406,0.8286927582010957,1.2662503760075197,5.76e-06,6.4e-07,sparse,6.818833999999981,1.3902707499219105,9.041861534118652,352.359375,352.421875,0.0625
